Datetime,target,q0.025,q0.25,q0.5,q0.75,q0.975
2024-06-13,6165.0,4173.125,5715.25,6353.0,6981.75,8495.36000000003
2024-06-14,4919.0,3117.125,4887.75,5637.0,6572.0,8816.873750000033
2024-06-15,3701.0,2922.75,4152.25,4673.0,5212.0,6436.375
2024-06-16,2437.0,1165.125,1904.5,2283.0,2769.5,4746.75
2024-06-17,5084.0,3086.375,4787.0,5519.0,6185.25,7863.0
2024-06-18,6185.0,4109.75,5532.75,6168.5,6800.25,9465.72000000006
2024-06-19,5981.0,3201.875,5026.5,5805.5,6508.75,8184.0
2024-06-20,5716.0,3574.0,5118.0,5744.5,6451.0,9082.36000000003
2024-06-21,4710.0,2459.625,4099.5,4909.0,5678.25,7805.625
2024-06-22,2636.0,1575.375,2686.25,3480.5,4277.75,6223.0
2024-06-23,2601.0,1276.75,2021.0,2402.0,2855.25,4341.125
2024-06-24,6392.0,4185.25,5470.0,6107.0,6748.5,8379.5
2024-06-25,6407.0,4572.25,5973.0,6615.5,7227.25,8732.375
2024-06-26,6099.0,3704.875,5387.5,6149.5,6898.25,8740.25
2024-06-27,6613.0,3497.5,5113.0,5755.5,6390.75,8639.23500000003
2024-06-28,6308.0,3588.375,4983.25,5687.5,6410.5,8610.375
2024-06-29,4329.0,2227.5,3736.25,4490.5,5146.5,8270.97000000006
2024-06-30,1220.0,769.375,1466.25,1922.5,2471.0,5324.220000000059
2024-07-01,5483.0,3501.125,5247.0,5922.5,6581.0,7984.125
2024-07-02,5328.0,2792.5,4469.0,5274.5,6037.0,7535.875
2024-07-03,4611.0,2385.25,4259.5,5150.5,5994.5,7654.125
2024-07-04,5587.0,3335.0,5048.5,5871.0,6633.5,8222.25
2024-07-05,6233.0,4003.5,5449.75,6087.5,6729.0,8078.75
2024-07-06,2976.0,1302.875,2594.25,3331.0,4037.75,5750.75
2024-07-07,2568.0,1146.625,2005.75,2435.5,2941.75,4611.5
2024-07-08,6645.0,4439.0,5610.75,6193.5,6807.75,8263.75
2024-07-09,6508.0,4393.75,5673.75,6273.5,6863.5,8547.375
2024-07-10,5670.0,2950.125,4761.0,5553.0,6376.25,9310.98500000003
2024-07-11,5977.0,4077.25,5591.0,6242.5,6849.25,9022.61000000003
2024-07-12,5066.0,3156.875,4860.0,5615.5,6330.5,8091.25
2024-07-13,4424.0,2107.125,3217.25,3939.0,4733.25,6426.5
2024-07-14,2625.0,1431.5,2122.5,2493.5,2876.25,4202.5
2024-07-15,6138.0,4379.25,5841.5,6374.0,6987.0,8338.75
2024-07-16,6624.0,4141.875,5604.5,6242.0,6836.25,8193.875
2024-07-17,6834.0,4493.75,5635.5,6231.0,6792.75,8333.25
2024-07-18,6577.0,4720.875,5880.0,6422.5,6990.25,8509.75
2024-07-19,6207.0,4181.5,5371.75,5952.0,6516.75,8133.375
2024-07-20,4299.0,2768.625,4114.5,4605.5,5187.5,6755.875
2024-07-21,2691.0,1331.875,2059.75,2427.5,2813.0,4425.625
2024-07-22,6056.0,4259.25,5521.25,6123.0,6754.25,8063.625
2024-07-23,5932.0,3583.25,5017.5,5713.0,6413.25,7829.625
2024-07-24,6565.0,4104.5,5626.0,6260.5,6888.0,8224.875
2024-07-25,6473.0,4726.75,5822.25,6384.5,6943.5,8270.375
2024-07-26,6067.0,4090.125,5374.5,5970.5,6602.5,8083.125
2024-07-27,3612.0,1591.125,3026.5,3691.5,4284.75,6564.11000000003
2024-07-28,2569.0,1344.875,1947.25,2273.5,2620.75,5071.345000000059
2024-07-29,5805.0,4578.125,5603.5,6130.0,6674.5,8051.125
2024-07-30,5824.0,4294.25,5400.25,5949.0,6567.5,8463.73500000003
2024-07-31,5732.0,4452.875,5574.25,6140.0,6717.25,8018.25
2024-08-01,5135.0,3666.875,5070.5,5705.5,6333.5,8034.5
2024-08-02,5359.0,3737.875,5142.5,5715.0,6290.25,7872.75
2024-08-03,4626.0,2109.125,3273.75,3832.0,4354.75,5676.375
2024-08-04,2239.0,1322.125,2047.75,2382.5,2778.0,4084.25
2024-08-05,5415.0,4460.75,5457.25,5930.5,6449.75,7700.375
2024-08-06,5544.0,4491.75,5431.5,5877.0,6390.75,7621.25
2024-08-07,5463.0,3359.25,4880.25,5511.0,6116.0,7517.75
2024-08-08,5447.0,3994.875,5038.5,5570.0,6149.75,7610.875
2024-08-09,5447.0,3794.75,4730.0,5258.0,5769.75,7140.0
2024-08-10,4182.0,2928.625,3852.5,4309.5,4785.25,6060.875
2024-08-11,2098.0,1418.0,2068.0,2400.5,2774.75,4413.25
2024-08-12,4753.0,4135.0,4984.25,5422.0,5901.0,7450.5
2024-08-13,4545.0,4154.125,5059.0,5482.5,5962.25,7236.5
2024-08-14,5032.0,4276.0,5143.75,5602.0,6042.75,7343.5
2024-08-15,5361.0,3930.375,4986.25,5436.0,5925.25,7534.5
2024-08-16,5043.0,3984.375,4878.25,5287.5,5736.0,7074.75
2024-08-17,4008.0,2297.25,3482.25,3965.0,4436.5,5653.5
2024-08-18,1425.0,990.25,1497.0,1843.5,2225.5,3442.5
2024-08-19,5199.0,3569.125,4619.75,5058.0,5492.25,6812.875
2024-08-20,5320.0,3302.75,4477.25,4947.0,5436.25,6770.375
2024-08-21,5082.0,3718.125,4726.5,5188.5,5707.75,6980.75
2024-08-22,5079.0,3966.75,4853.25,5283.5,5764.25,6961.25
2024-08-23,4840.0,3785.125,4633.0,5089.0,5562.5,6670.625
2024-08-24,3429.0,2811.25,3549.25,3963.0,4371.75,5679.125
2024-08-25,1961.0,1095.25,1648.25,1963.5,2387.25,3727.5
2024-08-26,5043.0,3996.875,4833.5,5258.5,5724.25,6939.75
2024-08-27,5495.0,3947.25,4814.25,5271.5,5803.75,7097.5
2024-08-28,5240.0,3667.75,4618.75,5071.0,5568.0,6870.125
2024-08-29,4983.0,3653.375,4553.0,4957.5,5383.75,6423.5
2024-08-30,5166.0,3077.375,4328.75,4817.0,5366.5,6523.625
2024-08-31,3732.0,2578.25,3482.5,3891.0,4309.75,5474.25
2024-09-01,2100.0,1232.25,1843.25,2215.5,2646.5,4197.625
2024-09-02,5483.0,3906.875,5035.75,5540.0,6070.0,7235.0
2024-09-03,5670.0,4195.375,5266.75,5765.5,6286.75,7588.625
2024-09-04,5247.0,3445.375,4723.5,5311.5,5932.75,8212.73500000003
2024-09-05,5666.0,3181.125,4425.5,5049.5,5684.25,7171.125
2024-09-06,5529.0,3892.125,4963.0,5429.5,5975.5,7245.375
2024-09-07,4676.0,2974.375,3925.5,4458.5,4956.0,6266.0
2024-09-08,2028.0,759.125,1288.5,1602.0,1998.0,3090.0
2024-09-09,4739.0,2522.375,4204.75,4934.5,5539.75,6887.0
2024-09-10,5650.0,3439.25,4808.25,5383.5,5969.25,7221.5
2024-09-11,3792.0,2155.125,3601.5,4355.5,5022.0,6402.125
2024-09-12,5452.0,3598.875,4948.25,5485.0,6058.25,7349.125
2024-09-13,4918.0,3243.125,4702.5,5261.0,5821.5,7152.25
2024-09-14,4062.0,2755.125,3839.0,4333.5,4845.75,6121.0
2024-09-15,2305.0,1057.875,1640.0,1972.5,2355.5,3332.125
2024-09-16,4830.0,2378.75,3809.5,4591.0,5321.75,6970.0
2024-09-17,5554.0,3537.375,5062.25,5637.0,6198.75,7405.5
2024-09-18,6108.0,3566.0,5000.5,5575.5,6158.0,7342.375
2024-09-19,6267.0,4378.75,5458.75,5976.5,6482.25,7587.75
2024-09-20,6265.0,4134.75,5076.5,5589.0,6111.5,7313.75
2024-09-21,4688.0,3036.5,4012.5,4465.5,4995.75,6045.5
2024-09-22,2340.0,1158.25,1842.5,2184.0,2542.75,3505.25
2024-09-23,4334.0,2279.75,3708.0,4475.0,5132.5,6441.625
2024-09-24,5172.0,3235.875,4845.75,5519.5,6111.75,7374.75
2024-09-25,5347.0,3767.5,5080.25,5631.5,6163.0,7392.125
2024-09-26,3849.0,2383.25,4166.5,4952.5,5713.0,7220.375
2024-09-27,4782.0,2951.25,4619.25,5265.0,5907.0,7258.625
2024-09-28,3420.0,2687.25,3724.0,4228.0,4727.75,5804.25
2024-09-29,2150.0,1199.625,1809.75,2120.5,2509.75,3567.375
2024-09-30,4575.0,3007.375,4323.25,4881.5,5462.25,6684.875
2024-10-01,5200.0,3369.875,4744.5,5345.5,5912.75,7189.0
2024-10-02,4915.0,3019.125,4502.75,5107.0,5661.0,6958.0
2024-10-03,1617.0,864.0,1604.0,2013.0,2439.25,3690.25
2024-10-04,4005.0,2747.875,4202.5,4845.0,5440.75,6793.0
2024-10-05,3611.0,2250.25,3447.25,4017.0,4529.5,5678.75
2024-10-06,2046.0,1210.75,1891.25,2197.0,2527.25,3467.125
2024-10-07,3781.0,2353.375,3643.25,4291.5,4872.25,6227.25
2024-10-08,3623.0,2496.875,3864.25,4527.5,5251.5,6610.125
2024-10-09,4832.0,3422.0,4588.75,5153.0,5765.0,6924.5
2024-10-10,4238.0,1874.875,3479.0,4256.0,5020.75,7505.61000000003
2024-10-11,5321.0,3089.5,4350.25,4906.0,5509.5,6748.625
2024-10-12,4295.0,2003.625,3235.5,3762.5,4296.0,5465.75
2024-10-13,2967.0,1189.25,1797.75,2113.0,2534.5,3678.875
2024-10-14,4419.0,2372.5,3565.75,4202.0,4836.75,6158.5
2024-10-15,5338.0,2949.25,4233.25,4839.0,5457.25,6789.875
2024-10-16,5468.0,3439.125,4757.25,5379.5,5984.5,7353.625
2024-10-17,5570.0,2567.75,3774.75,4323.5,4851.75,6299.375
2024-10-18,4880.0,2923.75,4372.25,5010.0,5657.0,6973.875
2024-10-19,3815.0,2097.875,3503.25,4025.0,4522.25,5721.5
2024-10-20,1959.0,1080.25,1891.25,2273.5,2689.75,3756.0
2024-10-21,5620.0,2996.0,4224.5,4829.5,5390.0,7046.375
2024-10-22,5478.0,3096.375,4447.75,5040.0,5580.0,7049.375
2024-10-23,5637.0,3519.25,4780.25,5323.0,5865.75,7127.875
2024-10-24,5569.0,2519.5,4298.0,4934.0,5526.75,7104.0
