Datetime,temperature_2m,relative_humidity_2m,precipitation,weather_code,cloud_cover,wind_speed_10m,shortwave_radiation
2024-09-10 00:00:00+00:00,15.524,85.0,0.0,3.0,84.0,2.6907248,0.0
2024-09-10 01:00:00+00:00,15.424,86.0,0.3,80.0,86.0,2.828427,0.0
2024-09-10 02:00:00+00:00,15.374,87.0,0.3,80.0,87.0,2.8319604,0.0
2024-09-10 03:00:00+00:00,15.374,87.0,0.3,80.0,89.0,2.9832866,0.0
2024-09-10 04:00:00+00:00,15.324,86.0,0.0,61.0,93.0,3.1241,0.0
2024-09-10 05:00:00+00:00,15.274,84.0,0.0,61.0,96.0,3.2557642,0.0
2024-09-10 06:00:00+00:00,15.324,83.0,0.0,61.0,100.0,3.538361,18.0
2024-09-10 07:00:00+00:00,15.524,83.0,0.7,61.0,100.0,3.920459,54.0
2024-09-10 08:00:00+00:00,15.824,84.0,0.7,61.0,100.0,4.4102154,85.0
2024-09-10 09:00:00+00:00,16.024,84.0,0.7,61.0,100.0,4.770744,104.0
2024-09-10 10:00:00+00:00,16.124,84.0,0.9,61.0,100.0,5.0447993,104.0
2024-09-10 11:00:00+00:00,16.124,83.0,0.9,61.0,100.0,5.315073,87.0
2024-09-10 12:00:00+00:00,18.374,85.0,0.8,80.0,100.0,2.641969,69.0
2024-09-10 13:00:00+00:00,18.324001,84.0,0.6,3.0,100.0,2.6832817,57.0
2024-09-10 14:00:00+00:00,18.174002,83.0,0.6,3.0,100.0,2.640076,38.0
2024-09-10 15:00:00+00:00,17.974,82.0,0.6,3.0,100.0,2.5079873,24.0
2024-09-10 16:00:00+00:00,17.724,81.0,0.3,61.0,100.0,2.4166093,15.0
2024-09-10 17:00:00+00:00,17.474,79.0,0.3,61.0,100.0,2.2847319,9.0
2024-09-10 18:00:00+00:00,17.174002,78.0,0.3,61.0,100.0,2.0124612,2.0
2024-09-10 19:00:00+00:00,16.824001,78.0,0.0,3.0,98.0,1.5,0.0
2024-09-10 20:00:00+00:00,16.474,78.0,0.0,3.0,95.0,0.9433981,0.0
2024-09-10 21:00:00+00:00,16.074001,79.0,0.0,3.0,93.0,0.8,0.0
2024-09-10 22:00:00+00:00,15.624,80.0,0.0,3.0,94.0,0.8062258,0.0
2024-09-10 23:00:00+00:00,15.124,82.0,0.0,3.0,96.0,0.8062258,0.0
2024-09-11 00:00:00+00:00,15.2325,73.0,0.0,3.0,100.0,4.110961,0.0
2024-09-11 01:00:00+00:00,15.1825,73.0,0.0,3.0,100.0,4.313931,0.0
2024-09-11 02:00:00+00:00,14.7325,75.0,0.0,3.0,100.0,4.103657,0.0
2024-09-11 03:00:00+00:00,14.9825,73.0,0.0,2.0,100.0,5.0249376,0.0
2024-09-11 04:00:00+00:00,15.632501,68.0,0.0,3.0,100.0,5.5758405,0.0
2024-09-11 05:00:00+00:00,15.882501,67.0,0.0,3.0,100.0,4.9648767,0.0
2024-09-11 06:00:00+00:00,14.9825,72.0,0.2,61.0,100.0,4.3863425,4.0
2024-09-11 07:00:00+00:00,14.5825,78.0,0.0,61.0,100.0,5.0990195,17.75
2024-09-11 08:00:00+00:00,14.4825,82.0,0.2,61.0,100.0,4.103657,22.25
2024-09-11 09:00:00+00:00,14.4325,81.0,0.1,61.0,100.0,3.8948684,56.0
2024-09-11 10:00:00+00:00,14.6825,81.0,0.0,61.0,100.0,3.522783,64.75
2024-09-11 11:00:00+00:00,14.7825,86.0,0.4,61.0,100.0,2.9154758,58.0
2024-09-11 12:00:00+00:00,13.882501,80.0,0.70000005,61.0,100.0,2.7892652,62.5
2024-09-11 13:00:00+00:00,13.382501,80.0,0.4,61.0,100.0,2.3086793,100.0
2024-09-11 14:00:00+00:00,12.632501,83.0,1.1,61.0,100.0,3.748333,68.5
2024-09-11 15:00:00+00:00,11.5825,84.0,1.1,61.0,100.0,3.9623227,83.25
2024-09-11 16:00:00+00:00,11.4825,86.0,0.0,3.0,100.0,3.0413814,116.25
2024-09-11 17:00:00+00:00,11.5825,85.0,0.0,3.0,100.0,3.3970575,52.25
2024-09-11 18:00:00+00:00,10.9325,84.0,0.0,3.0,100.0,3.1144822,7.25
2024-09-11 19:00:00+00:00,10.5325,83.0,0.0,3.0,100.0,3.2649655,0.0
2024-09-11 20:00:00+00:00,10.2825,85.0,0.0,3.0,100.0,3.2015622,0.0
2024-09-11 21:00:00+00:00,10.0825,85.0,1.0,61.0,100.0,3.4713109,0.0
2024-09-11 22:00:00+00:00,9.9825,87.0,0.0,3.0,99.0,3.2649655,0.0
2024-09-11 23:00:00+00:00,9.7825,89.0,0.0,2.0,51.0,3.3015149,0.0
2024-09-12 00:00:00+00:00,10.382501,89.0,0.0,3.0,100.0,2.6172504,0.0
2024-09-12 01:00:00+00:00,9.882501,91.0,0.0,1.0,17.0,2.3430748,0.0
2024-09-12 02:00:00+00:00,9.2825,94.0,0.0,1.0,32.0,2.3345237,0.0
2024-09-12 03:00:00+00:00,8.6825,94.0,0.0,1.0,18.0,2.1095023,0.0
2024-09-12 04:00:00+00:00,8.3325,96.0,0.0,1.0,6.0,1.9798989,0.0
2024-09-12 05:00:00+00:00,8.0825,96.0,0.0,1.0,27.0,1.7804494,0.0
2024-09-12 06:00:00+00:00,8.382501,93.0,0.0,1.0,28.0,2.0518284,38.75
2024-09-12 07:00:00+00:00,9.7825,88.0,0.0,2.0,63.0,1.9416488,171.5
2024-09-12 08:00:00+00:00,11.3325,79.0,0.0,3.0,97.0,2.607681,291.5
2024-09-12 09:00:00+00:00,11.9825,75.0,0.0,3.0,88.0,3.176476,326.75
2024-09-12 10:00:00+00:00,12.882501,72.0,0.0,3.0,90.0,3.1780498,405.5
2024-09-12 11:00:00+00:00,13.632501,65.0,0.1,80.0,85.0,3.1144822,437.75
2024-09-12 12:00:00+00:00,14.3325,63.0,0.0,80.0,61.0,3.1064448,497.75
2024-09-12 13:00:00+00:00,14.6825,57.0,0.0,2.0,40.0,2.6076808,515.5
2024-09-12 14:00:00+00:00,14.1825,58.0,0.1,80.0,19.0,2.6476402,365.75
2024-09-12 15:00:00+00:00,14.632501,56.0,0.0,2.0,82.0,2.1377556,405.0
2024-09-12 16:00:00+00:00,13.4825,67.0,0.0,80.0,98.0,1.746425,195.5
2024-09-12 17:00:00+00:00,12.4325,80.0,0.0,1.0,31.0,2.0,88.75
2024-09-12 18:00:00+00:00,11.7325,85.0,0.0,3.0,64.0,1.2206556,18.5
2024-09-12 19:00:00+00:00,10.4825,92.0,0.0,3.0,97.0,1.3928387,0.0
2024-09-12 20:00:00+00:00,10.5325,91.0,0.2,80.0,100.0,1.2165525,0.0
2024-09-12 21:00:00+00:00,10.0325,91.0,0.0,3.0,100.0,0.7211103,0.0
2024-09-12 22:00:00+00:00,9.4325,93.0,0.0,3.0,100.0,0.92195445,0.0
2024-09-12 23:00:00+00:00,9.0325,94.0,0.0,3.0,100.0,0.64031243,0.0
2024-09-13 00:00:00+00:00,8.2305,90.0,0.0,2.0,45.0,0.781025,0.0
2024-09-13 01:00:00+00:00,7.9805,90.0,0.0,2.0,66.0,0.92195445,0.0
2024-09-13 02:00:00+00:00,7.8805003,91.0,0.0,2.0,62.0,0.8062258,0.0
2024-09-13 03:00:00+00:00,7.6805,93.0,0.0,2.0,65.0,0.7211103,0.0
2024-09-13 04:00:00+00:00,7.7805004,93.0,0.0,3.0,91.0,0.84852815,0.0
2024-09-13 05:00:00+00:00,7.5805,91.0,0.0,2.0,82.0,1.029563,0.0
2024-09-13 06:00:00+00:00,8.2805,91.0,0.0,2.0,68.0,1.555635,30.0
2024-09-13 07:00:00+00:00,8.9805,88.0,0.0,2.0,83.0,1.6401219,105.0
2024-09-13 08:00:00+00:00,9.8805,82.0,0.1,3.0,96.0,1.4764823,176.0
2024-09-13 09:00:00+00:00,10.9805,73.0,0.0,3.0,100.0,1.9209373,264.0
2024-09-13 10:00:00+00:00,12.330501,65.0,0.0,3.0,80.0,1.7888545,376.0
2024-09-13 11:00:00+00:00,13.2305,61.0,0.0,2.0,73.0,1.8973665,482.0
2024-09-13 12:00:00+00:00,13.8805,62.0,0.0,3.0,100.0,2.5,534.0
2024-09-13 13:00:00+00:00,13.7305,68.0,0.2,80.0,100.0,2.0124612,414.0
2024-09-13 14:00:00+00:00,13.580501,69.0,0.5,80.0,99.0,1.868154,336.0
2024-09-13 15:00:00+00:00,13.8805,67.0,0.2,3.0,100.0,1.5524175,308.0
2024-09-13 16:00:00+00:00,13.6805,72.0,0.1,3.0,85.0,1.4560219,218.0
2024-09-13 17:00:00+00:00,13.2805,74.0,0.0,3.0,97.0,1.3038405,90.0
2024-09-13 18:00:00+00:00,13.1305,70.0,0.0,2.0,81.0,0.72801095,14.0
2024-09-13 19:00:00+00:00,12.1305,77.0,0.1,3.0,87.0,1.1661904,0.0
2024-09-13 20:00:00+00:00,11.6305,83.0,0.1,2.0,70.0,0.84852815,0.0
2024-09-13 21:00:00+00:00,11.4305,77.0,0.0,2.0,49.0,0.82462114,0.0
2024-09-13 22:00:00+00:00,10.830501,79.0,0.0,2.0,65.0,0.86023253,0.0
2024-09-13 23:00:00+00:00,10.3805,81.0,0.0,2.0,61.0,0.60827625,0.0
2024-09-14 00:00:00+00:00,9.9805,80.0,0.0,3.0,93.0,0.22360681,0.0
2024-09-14 01:00:00+00:00,9.7305,82.0,0.0,3.0,94.0,0.5,0.0
2024-09-14 02:00:00+00:00,9.580501,84.0,0.0,3.0,97.0,0.56568545,0.0
2024-09-14 03:00:00+00:00,9.3805,86.0,0.0,3.0,100.0,0.64031243,0.0
2024-09-14 04:00:00+00:00,8.8805,87.0,0.0,3.0,100.0,0.6708204,0.0
2024-09-14 05:00:00+00:00,8.830501,88.0,0.0,2.0,82.0,0.5830952,0.0
2024-09-14 06:00:00+00:00,9.2805,83.0,0.0,2.0,74.0,1.0630146,24.0
2024-09-14 07:00:00+00:00,10.1305,79.0,0.0,2.0,67.0,1.3453624,120.0
2024-09-14 08:00:00+00:00,11.1305,73.0,0.0,2.0,64.0,2.118962,230.0
2024-09-14 09:00:00+00:00,12.080501,64.0,0.0,2.0,60.0,2.4,329.0
2024-09-14 10:00:00+00:00,12.7805,60.0,0.0,2.0,76.0,2.630589,392.0
2024-09-14 11:00:00+00:00,13.6305,57.0,0.0,3.0,72.0,2.5019991,462.0
2024-09-14 12:00:00+00:00,13.7805,56.0,0.0,3.0,93.0,2.5495098,436.0
2024-09-14 13:00:00+00:00,14.1305,57.0,0.0,3.0,92.0,2.1540658,415.0
2024-09-14 14:00:00+00:00,14.1305,56.0,0.0,3.0,100.0,1.8027756,327.0
2024-09-14 15:00:00+00:00,14.1805,56.0,0.0,3.0,90.0,1.029563,217.0
2024-09-14 16:00:00+00:00,14.080501,57.0,0.0,3.0,91.0,0.41231057,135.0
2024-09-14 17:00:00+00:00,13.6305,59.0,0.0,3.0,92.0,0.8062258,61.0
2024-09-14 18:00:00+00:00,12.7305,64.0,0.0,2.0,47.0,0.6324555,12.0
2024-09-14 19:00:00+00:00,11.9305,68.0,0.0,2.0,67.0,0.53851646,0.0
2024-09-14 20:00:00+00:00,11.7305,69.0,0.0,3.0,93.0,0.6324555,0.0
2024-09-14 21:00:00+00:00,11.7305,67.0,0.0,3.0,98.0,0.86023253,0.0
2024-09-14 22:00:00+00:00,11.3805,72.0,0.0,2.0,79.0,0.60827625,0.0
2024-09-14 23:00:00+00:00,10.7305,75.0,0.0,3.0,73.0,0.4,0.0
2024-09-15 00:00:00+00:00,9.5305,73.0,0.0,1.0,36.0,0.7,0.0
2024-09-15 01:00:00+00:00,9.0305,75.0,0.0,0.0,27.0,0.6,0.0
2024-09-15 02:00:00+00:00,8.4305,76.0,0.0,0.0,17.0,0.60827625,0.0
2024-09-15 03:00:00+00:00,7.9305,78.0,0.0,0.0,8.0,0.50990194,0.0
2024-09-15 04:00:00+00:00,7.5305004,80.0,0.0,0.0,5.0,0.6324555,0.0
2024-09-15 05:00:00+00:00,7.2805004,81.0,0.0,0.0,3.0,0.7615773,0.0
2024-09-15 06:00:00+00:00,8.330501,82.0,0.0,2.0,62.0,0.72801095,27.0
2024-09-15 07:00:00+00:00,9.5305,79.0,0.0,2.0,65.0,0.86023253,110.0
2024-09-15 08:00:00+00:00,11.1805,73.0,0.0,2.0,69.0,1.1401755,223.0
2024-09-15 09:00:00+00:00,12.7305,68.0,0.0,2.0,72.0,1.3416408,342.0
2024-09-15 10:00:00+00:00,13.9805,63.0,0.0,2.0,73.0,1.2041595,443.0
2024-09-15 11:00:00+00:00,15.080501,59.0,0.0,2.0,73.0,1.1661904,511.0
2024-09-15 12:00:00+00:00,14.6805,62.0,0.0,3.0,100.0,1.7088008,454.0
2024-09-15 13:00:00+00:00,15.1305,62.0,0.0,3.0,99.0,1.8867962,427.0
2024-09-15 14:00:00+00:00,15.5305,63.0,0.0,3.0,97.0,2.1213202,380.0
2024-09-15 15:00:00+00:00,15.6305,65.0,0.0,3.0,96.0,2.280351,298.0
2024-09-15 16:00:00+00:00,15.2305,67.0,0.0,3.0,97.0,2.1633308,183.0
2024-09-15 17:00:00+00:00,14.580501,69.0,0.0,3.0,99.0,1.8867962,78.0
2024-09-15 18:00:00+00:00,13.7805,75.0,0.0,3.0,84.0,1.0770329,20.0
2024-09-15 19:00:00+00:00,13.3805,77.0,0.0,3.0,88.0,1.2083046,0.0
2024-09-15 20:00:00+00:00,13.080501,78.0,0.0,3.0,91.0,1.2083046,0.0
2024-09-15 21:00:00+00:00,12.8805,78.0,0.0,3.0,95.0,1.118034,0.0
2024-09-15 22:00:00+00:00,12.6805,79.0,0.0,3.0,96.0,1.0816654,0.0
2024-09-15 23:00:00+00:00,12.5305,80.0,0.0,3.0,97.0,1.0630146,0.0
2024-09-16 00:00:00+00:00,12.324,79.0,0.0,3.0,92.0,0.7,0.0
2024-09-16 01:00:00+00:00,12.124,80.0,0.0,3.0,95.0,0.60827625,0.0
2024-09-16 02:00:00+00:00,11.974,81.0,0.0,3.0,97.0,0.5830952,0.0
2024-09-16 03:00:00+00:00,11.824,82.0,0.0,3.0,100.0,0.56568545,0.0
2024-09-16 04:00:00+00:00,11.524,82.0,0.0,3.0,100.0,0.56568545,0.0
2024-09-16 05:00:00+00:00,11.274,83.0,0.0,3.0,100.0,0.36055514,0.0
2024-09-16 06:00:00+00:00,11.424,82.0,0.0,3.0,100.0,0.31622776,18.0
2024-09-16 07:00:00+00:00,12.324,80.0,0.0,3.0,100.0,0.3,76.0
2024-09-16 08:00:00+00:00,13.624,78.0,0.0,3.0,100.0,0.28284273,156.0
2024-09-16 09:00:00+00:00,14.874,75.0,0.0,3.0,100.0,0.31622776,243.0
2024-09-16 10:00:00+00:00,15.924,73.0,0.0,3.0,100.0,0.5,319.0
2024-09-16 11:00:00+00:00,16.974,70.0,0.0,3.0,100.0,0.9433981,376.0
2024-09-16 12:00:00+00:00,18.074001,66.0,0.0,3.0,87.0,1.2529964,350.0
2024-09-16 13:00:00+00:00,18.624,63.0,0.0,3.0,90.0,1.3416408,354.0
2024-09-16 14:00:00+00:00,18.974,62.0,0.0,3.0,92.0,1.3928387,330.0
2024-09-16 15:00:00+00:00,18.974,63.0,0.0,3.0,95.0,1.3928387,262.0
2024-09-16 16:00:00+00:00,18.424002,68.0,0.1,61.0,96.0,1.2529964,156.0
2024-09-16 17:00:00+00:00,17.574001,75.0,0.1,61.0,96.0,1.0630146,60.0
2024-09-16 18:00:00+00:00,16.774,81.0,0.1,61.0,97.0,0.92195445,10.0
2024-09-16 19:00:00+00:00,16.274,84.0,0.0,3.0,97.0,0.6708204,0.0
2024-09-16 20:00:00+00:00,15.874,85.0,0.0,3.0,97.0,0.6708204,0.0
2024-09-16 21:00:00+00:00,15.474,86.0,0.0,3.0,97.0,1.0,0.0
2024-09-16 22:00:00+00:00,15.024,88.0,0.0,3.0,98.0,1.118034,0.0
2024-09-16 23:00:00+00:00,14.524,90.0,0.0,3.0,99.0,1.0440307,0.0
2024-09-17 00:00:00+00:00,12.274,89.0,0.0,2.0,63.0,0.89442724,0.0
2024-09-17 01:00:00+00:00,11.624,90.0,0.0,3.0,75.0,0.89442724,0.0
2024-09-17 02:00:00+00:00,11.074,91.0,0.0,3.0,88.0,0.7615773,0.0
2024-09-17 03:00:00+00:00,10.674,92.0,0.0,3.0,100.0,0.7615773,0.0
2024-09-17 04:00:00+00:00,10.224,93.0,0.0,3.0,100.0,0.7615773,0.0
2024-09-17 05:00:00+00:00,9.924,95.0,0.0,3.0,100.0,0.7211103,0.0
2024-09-17 06:00:00+00:00,10.274,94.0,0.0,3.0,100.0,0.64031243,21.0
2024-09-17 07:00:00+00:00,11.774,90.0,0.0,3.0,100.0,0.36055514,85.0
2024-09-17 08:00:00+00:00,13.974,85.0,0.0,3.0,100.0,0.1,170.0
2024-09-17 09:00:00+00:00,15.974,79.0,0.0,3.0,100.0,0.31622776,263.0
2024-09-17 10:00:00+00:00,17.574001,74.0,0.0,3.0,99.0,0.4,358.0
2024-09-17 11:00:00+00:00,18.924002,69.0,0.0,3.0,98.0,0.44721362,442.0
2024-09-17 12:00:00+00:00,19.924002,67.0,0.0,2.0,50.0,2.1260293,490.0
2024-09-17 13:00:00+00:00,20.324001,64.0,0.0,1.0,46.0,2.2627418,471.0
2024-09-17 14:00:00+00:00,20.374,62.0,0.0,1.0,41.0,2.3430748,399.0
2024-09-17 15:00:00+00:00,20.124,63.0,0.0,1.0,37.0,2.302173,301.0
2024-09-17 16:00:00+00:00,19.324001,68.0,0.0,3.0,56.0,1.9723083,193.0
2024-09-17 17:00:00+00:00,18.124,74.0,0.0,3.0,74.0,1.4866068,89.0
2024-09-17 18:00:00+00:00,17.124,80.0,0.0,3.0,93.0,1.1401755,16.0
2024-09-17 19:00:00+00:00,16.474,83.0,0.0,3.0,91.0,1.0770329,0.0
2024-09-17 20:00:00+00:00,16.024,85.0,0.0,3.0,89.0,1.1661904,0.0
2024-09-17 21:00:00+00:00,15.574,86.0,0.0,3.0,87.0,1.2806249,0.0
2024-09-17 22:00:00+00:00,15.174,88.0,0.0,3.0,85.0,1.4142135,0.0
2024-09-17 23:00:00+00:00,14.824,89.0,0.0,3.0,84.0,1.6401219,0.0
2024-09-18 00:00:00+00:00,14.9325,87.0,0.0,1.0,14.0,1.9209373,0.0
2024-09-18 01:00:00+00:00,14.5825,90.0,0.0,0.0,0.0,1.9104972,0.0
2024-09-18 02:00:00+00:00,14.2325,93.0,0.0,1.0,15.0,2.0615528,0.0
2024-09-18 03:00:00+00:00,14.2825,93.0,0.0,1.0,8.0,2.2671568,0.0
2024-09-18 04:00:00+00:00,13.9825,94.0,0.0,1.0,4.0,2.5,0.0
2024-09-18 05:00:00+00:00,13.7825,93.0,0.0,1.0,4.0,2.5612497,0.0
2024-09-18 06:00:00+00:00,14.0325,90.0,0.0,1.0,43.0,2.3345237,23.75
2024-09-18 07:00:00+00:00,15.132501,86.0,0.0,2.0,48.0,2.2627418,127.25
2024-09-18 08:00:00+00:00,16.832499,78.0,0.0,3.0,92.0,3.535534,221.5
2024-09-18 09:00:00+00:00,19.082499,67.0,0.0,2.0,42.0,3.8078866,307.25
2024-09-18 10:00:00+00:00,20.832499,58.0,0.0,2.0,59.0,4.3965893,481.25
2024-09-18 11:00:00+00:00,22.182499,54.0,0.0,3.0,88.0,4.9040794,468.0
2024-09-18 12:00:00+00:00,23.2825,49.0,0.0,2.0,73.0,4.7759814,441.5
2024-09-18 13:00:00+00:00,23.8825,45.0,0.0,2.0,57.0,5.249762,425.75
2024-09-18 14:00:00+00:00,24.7325,40.0,0.0,1.0,40.0,5.1923018,483.0
2024-09-18 15:00:00+00:00,24.582499,39.0,0.0,2.0,90.0,5.2554736,331.25
2024-09-18 16:00:00+00:00,23.932499,42.0,0.0,1.0,0.0,4.0706263,213.25
2024-09-18 17:00:00+00:00,22.6325,46.0,0.0,0.0,0.0,3.0805843,102.0
2024-09-18 18:00:00+00:00,21.3825,53.0,0.0,0.0,0.0,3.1622775,7.75
2024-09-18 19:00:00+00:00,19.932499,56.0,0.0,0.0,0.0,2.8844411,0.0
2024-09-18 20:00:00+00:00,18.682499,61.0,0.0,0.0,0.0,2.624881,0.0
2024-09-18 21:00:00+00:00,17.9825,63.0,0.0,0.0,0.0,2.408319,0.0
2024-09-18 22:00:00+00:00,16.932499,66.0,0.0,0.0,0.0,2.6400757,0.0
2024-09-18 23:00:00+00:00,16.2825,69.0,0.0,1.0,1.0,2.408319,0.0
2024-09-19 00:00:00+00:00,15.0325,77.0,0.0,3.0,92.0,2.8319604,0.0
2024-09-19 01:00:00+00:00,14.632501,78.0,0.0,3.0,100.0,2.6870058,0.0
2024-09-19 02:00:00+00:00,14.1825,79.0,0.0,0.0,0.0,2.6907248,0.0
2024-09-19 03:00:00+00:00,13.8325,82.0,0.0,0.0,0.0,2.5553863,0.0
2024-09-19 04:00:00+00:00,13.5825,83.0,0.0,0.0,0.0,2.5553863,0.0
2024-09-19 05:00:00+00:00,13.2325,86.0,0.0,0.0,0.0,2.3345237,0.0
2024-09-19 06:00:00+00:00,13.2325,88.0,0.0,0.0,0.0,2.2627418,23.5
2024-09-19 07:00:00+00:00,14.632501,85.0,0.0,0.0,3.0,2.6172504,139.0
2024-09-19 08:00:00+00:00,16.682499,76.0,0.0,1.0,41.0,3.4985712,285.0
2024-09-19 09:00:00+00:00,18.6325,66.0,0.0,1.0,19.0,3.5510561,410.25
2024-09-19 10:00:00+00:00,20.4825,59.0,0.0,1.0,12.0,3.6359317,547.75
2024-09-19 11:00:00+00:00,21.7825,54.0,0.0,2.0,42.0,4.14367,587.75
2024-09-19 12:00:00+00:00,23.182499,47.0,0.0,1.0,68.0,4.438468,539.0
2024-09-19 13:00:00+00:00,23.8825,43.0,0.0,1.0,45.0,4.3324356,561.0
2024-09-19 14:00:00+00:00,24.0325,40.0,0.0,1.0,47.0,4.2720017,441.0
2024-09-19 15:00:00+00:00,24.082499,40.0,0.0,1.0,8.0,4.016217,370.5
2024-09-19 16:00:00+00:00,23.3825,43.0,0.0,1.0,11.0,3.6055512,228.25
2024-09-19 17:00:00+00:00,22.082499,48.0,0.0,1.0,54.0,2.7294688,95.75
2024-09-19 18:00:00+00:00,19.932499,54.0,0.0,1.0,0.0,2.3600848,6.0
2024-09-19 19:00:00+00:00,18.5325,59.0,0.0,1.0,26.0,2.1954498,0.0
2024-09-19 20:00:00+00:00,17.432499,64.0,0.0,0.0,0.0,1.8384776,0.0
2024-09-19 21:00:00+00:00,16.9825,70.0,0.0,0.0,0.0,2.0124612,0.0
2024-09-19 22:00:00+00:00,16.2325,72.0,0.0,0.0,0.0,2.059126,0.0
2024-09-19 23:00:00+00:00,15.5325,75.0,0.0,0.0,0.0,1.9416488,0.0
2024-09-20 00:00:00+00:00,13.9805,84.0,0.0,0.0,0.0,1.7029386,0.0
2024-09-20 01:00:00+00:00,13.5305,87.0,0.0,0.0,10.0,1.7691805,0.0
2024-09-20 02:00:00+00:00,13.1305,88.0,0.0,0.0,0.0,1.8439089,0.0
2024-09-20 03:00:00+00:00,12.7805,89.0,0.0,0.0,0.0,1.9416488,0.0
2024-09-20 04:00:00+00:00,12.5305,90.0,0.0,0.0,2.0,2.0248458,0.0
2024-09-20 05:00:00+00:00,12.330501,90.0,0.0,0.0,4.0,2.1633308,0.0
2024-09-20 06:00:00+00:00,12.580501,92.0,0.0,1.0,43.0,2.302173,20.0
2024-09-20 07:00:00+00:00,13.7305,87.0,0.0,1.0,38.0,2.641969,124.0
2024-09-20 08:00:00+00:00,15.2305,81.0,0.0,2.0,81.0,2.7294688,266.0
2024-09-20 09:00:00+00:00,17.280499,70.0,0.0,0.0,18.0,2.0248456,384.0
2024-09-20 10:00:00+00:00,18.7305,63.0,0.0,1.0,43.0,1.746425,466.0
2024-09-20 11:00:00+00:00,19.6805,60.0,0.0,1.0,17.0,1.9104972,539.0
2024-09-20 12:00:00+00:00,20.9805,58.0,0.0,0.0,7.0,1.5811387,609.0
2024-09-20 13:00:00+00:00,21.5805,57.0,0.0,0.0,10.0,2.0518284,586.0
2024-09-20 14:00:00+00:00,21.8305,57.0,0.0,1.0,15.0,1.9849433,502.0
2024-09-20 15:00:00+00:00,21.880499,58.0,0.0,0.0,4.0,1.9416488,377.0
2024-09-20 16:00:00+00:00,21.4805,60.0,0.0,0.0,0.0,1.9209373,231.0
2024-09-20 17:00:00+00:00,20.2305,65.0,0.0,2.0,65.0,1.4866068,88.0
2024-09-20 18:00:00+00:00,19.0805,72.0,0.0,0.0,0.0,0.9433981,5.0
2024-09-20 19:00:00+00:00,18.0805,74.0,0.0,2.0,42.0,1.0198039,0.0
2024-09-20 20:00:00+00:00,17.0805,78.0,0.0,1.0,39.0,1.1,0.0
2024-09-20 21:00:00+00:00,16.380499,81.0,0.0,0.0,5.0,1.104536,0.0
2024-09-20 22:00:00+00:00,15.8805,83.0,0.0,0.0,0.0,1.2165525,0.0
2024-09-20 23:00:00+00:00,15.3805,84.0,0.0,0.0,0.0,1.0049876,0.0
2024-09-21 00:00:00+00:00,12.6805,93.0,0.0,0.0,14.0,0.72801095,0.0
2024-09-21 01:00:00+00:00,12.1305,95.0,0.0,0.0,14.0,0.6708204,0.0
2024-09-21 02:00:00+00:00,11.6305,96.0,0.0,45.0,14.0,0.6708204,0.0
2024-09-21 03:00:00+00:00,11.4305,96.0,0.0,1.0,29.0,0.6324555,0.0
2024-09-21 04:00:00+00:00,11.330501,95.0,0.0,3.0,96.0,0.70710677,0.0
2024-09-21 05:00:00+00:00,11.2805,94.0,0.0,3.0,100.0,0.5,0.0
2024-09-21 06:00:00+00:00,11.3805,94.0,0.0,1.0,5.0,0.8062258,20.0
2024-09-21 07:00:00+00:00,13.0305,89.0,0.0,1.0,29.0,0.98994946,130.0
2024-09-21 08:00:00+00:00,15.3805,82.0,0.0,1.0,23.0,1.3038405,279.0
2024-09-21 09:00:00+00:00,17.380499,77.0,0.0,3.0,99.0,1.7029386,407.0
2024-09-21 10:00:00+00:00,19.030499,73.0,0.0,3.0,96.0,1.9798989,490.0
2024-09-21 11:00:00+00:00,20.4305,68.0,0.0,1.0,40.0,2.0518284,568.0
2024-09-21 12:00:00+00:00,22.8305,56.0,0.0,0.0,0.0,2.0518284,621.0
2024-09-21 13:00:00+00:00,23.380499,52.0,0.0,0.0,0.0,2.0518284,589.0
2024-09-21 14:00:00+00:00,23.630499,51.0,0.0,0.0,2.0,1.9104972,506.0
2024-09-21 15:00:00+00:00,23.530499,48.0,0.0,0.0,0.0,1.7691805,382.0
2024-09-21 16:00:00+00:00,22.8305,51.0,0.0,0.0,0.0,1.6401219,233.0
2024-09-21 17:00:00+00:00,21.3305,61.0,0.0,0.0,0.0,0.86023253,85.0
2024-09-21 18:00:00+00:00,19.7305,66.0,0.0,0.0,0.0,0.9433981,3.0
2024-09-21 19:00:00+00:00,18.5805,71.0,0.0,1.0,7.0,0.9,0.0
2024-09-21 20:00:00+00:00,17.380499,77.0,0.0,0.0,2.0,0.82462114,0.0
2024-09-21 21:00:00+00:00,16.3305,83.0,0.0,0.0,0.0,0.8,0.0
2024-09-21 22:00:00+00:00,15.4805,88.0,0.0,0.0,0.0,0.9055385,0.0
2024-09-21 23:00:00+00:00,14.7805,91.0,0.0,0.0,4.0,0.6324555,0.0
2024-09-22 00:00:00+00:00,13.580501,94.0,0.0,0.0,0.0,0.6324555,0.0
2024-09-22 01:00:00+00:00,13.1805,93.0,0.0,0.0,6.0,0.53851646,0.0
2024-09-22 02:00:00+00:00,12.8805,92.0,0.0,0.0,12.0,0.5,0.0
2024-09-22 03:00:00+00:00,12.6305,91.0,0.0,0.0,18.0,0.42426407,0.0
2024-09-22 04:00:00+00:00,12.1805,93.0,0.0,45.0,26.0,0.4,0.0
